legacy_url,legacy_status,primary_intent,existing_candidates,decision,final_canonical,evidence_status,editorial_status,redirect_status
"https://www.mcpserver.in/integrations/google-calendar-files/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-calendar-files/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-calendar-messages/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-calendar-messages/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-calendar-calendar/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-calendar-calendar/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-calendar-records/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-calendar-records/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-calendar-reports/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-calendar-reports/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-calendar-workflows/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-calendar-workflows/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-calendar-alerts/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-calendar-alerts/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-calendar-billing/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-calendar-billing/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-calendar-users/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-calendar-users/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-calendar-search/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-calendar-search/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-calendar-analytics/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-calendar-analytics/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-calendar-admin/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-calendar-admin/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-calendar-automation/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-calendar-automation/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets-issues/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets-issues/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets-pull-requests/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets-pull-requests/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets-files/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets-files/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets-messages/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets-messages/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets-calendar/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets-calendar/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets-records/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets-records/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets-reports/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets-reports/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets-workflows/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets-workflows/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets-alerts/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets-alerts/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets-billing/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets-billing/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets-users/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets-users/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets-search/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets-search/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets-analytics/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets-analytics/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets-admin/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets-admin/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-sheets-automation/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-sheets-automation/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs-issues/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs-issues/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs-pull-requests/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs-pull-requests/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs-files/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs-files/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs-messages/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs-messages/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs-calendar/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs-calendar/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs-records/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs-records/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs-reports/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs-reports/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs-workflows/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs-workflows/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs-alerts/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs-alerts/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs-billing/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs-billing/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs-users/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs-users/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs-search/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs-search/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs-analytics/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs-analytics/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs-admin/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs-admin/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/google-docs-automation/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/google-docs-automation/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable-issues/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable-issues/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable-pull-requests/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable-pull-requests/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable-files/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable-files/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable-messages/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable-messages/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable-calendar/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable-calendar/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable-records/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable-records/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable-reports/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable-reports/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable-workflows/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable-workflows/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable-alerts/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable-alerts/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable-billing/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable-billing/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable-users/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable-users/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable-search/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable-search/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable-analytics/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable-analytics/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable-admin/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable-admin/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/airtable-automation/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/airtable-automation/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana-issues/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana-issues/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana-pull-requests/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana-pull-requests/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana-files/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana-files/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana-messages/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana-messages/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana-calendar/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana-calendar/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana-records/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana-records/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana-reports/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana-reports/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana-workflows/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana-workflows/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana-alerts/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana-alerts/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana-billing/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana-billing/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana-users/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana-users/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana-search/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana-search/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana-analytics/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana-analytics/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana-admin/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana-admin/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/asana-automation/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/asana-automation/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello-issues/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello-issues/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello-pull-requests/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello-pull-requests/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello-files/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello-files/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello-messages/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello-messages/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello-calendar/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello-calendar/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello-records/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello-records/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello-reports/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello-reports/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello-workflows/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello-workflows/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello-alerts/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello-alerts/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello-billing/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello-billing/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello-users/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello-users/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello-search/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello-search/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello-analytics/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello-analytics/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello-admin/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello-admin/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/trello-automation/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/trello-automation/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup-issues/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup-issues/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup-pull-requests/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup-pull-requests/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup-files/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup-files/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup-messages/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup-messages/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup-calendar/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup-calendar/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup-records/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup-records/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup-reports/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup-reports/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup-workflows/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup-workflows/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup-alerts/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup-alerts/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup-billing/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup-billing/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup-users/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup-users/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup-search/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup-search/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup-analytics/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup-analytics/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup-admin/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup-admin/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/clickup-automation/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/clickup-automation/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday-issues/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday-issues/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday-pull-requests/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday-pull-requests/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday-files/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday-files/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday-messages/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday-messages/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday-calendar/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday-calendar/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday-records/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday-records/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday-reports/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday-reports/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday-workflows/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday-workflows/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday-alerts/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday-alerts/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday-billing/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday-billing/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday-users/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday-users/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday-search/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday-search/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday-analytics/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday-analytics/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday-admin/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday-admin/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/monday-automation/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/monday-automation/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp-issues/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp-issues/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp-pull-requests/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp-pull-requests/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp-files/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp-files/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp-messages/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp-messages/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp-calendar/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp-calendar/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp-records/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp-records/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp-reports/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp-reports/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp-workflows/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp-workflows/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp-alerts/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp-alerts/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp-billing/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp-billing/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp-users/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp-users/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp-search/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp-search/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp-analytics/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp-analytics/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp-admin/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp-admin/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/basecamp-automation/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/basecamp-automation/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma-issues/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma-issues/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma-pull-requests/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma-pull-requests/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma-files/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma-files/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma-messages/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma-messages/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma-calendar/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma-calendar/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma-records/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma-records/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma-reports/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma-reports/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma-workflows/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma-workflows/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma-alerts/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma-alerts/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma-billing/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma-billing/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma-users/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma-users/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma-search/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma-search/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma-analytics/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma-analytics/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma-admin/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma-admin/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/figma-automation/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/figma-automation/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro-issues/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro-issues/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro-pull-requests/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro-pull-requests/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro-files/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro-files/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro-messages/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro-messages/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro-calendar/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro-calendar/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro-records/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro-records/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro-reports/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro-reports/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro-workflows/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro-workflows/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro-alerts/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro-alerts/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro-billing/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro-billing/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro-users/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro-users/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro-search/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro-search/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro-analytics/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro-analytics/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro-admin/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro-admin/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/miro-automation/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/miro-automation/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/canva/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/canva/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/canva-issues/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/canva-issues/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/canva-pull-requests/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/canva-pull-requests/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/canva-files/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/canva-files/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/canva-messages/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/canva-messages/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/canva-calendar/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/canva-calendar/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/canva-records/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/canva-records/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/canva-reports/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/canva-reports/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/canva-workflows/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/canva-workflows/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/canva-alerts/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/canva-alerts/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/canva-billing/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/canva-billing/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/canva-users/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/canva-users/","pending","unreviewed","none"
"https://www.mcpserver.in/integrations/canva-search/","candidate","implementation","","evaluate","https://www.mcpserver.in/integrations/canva-search/","pending","unreviewed","none"
